Date & Time,Inside Temp - °C,High Inside Temp - °C,Low Inside Temp - °C,Inside Hum - %,High Inside Hum - %,Low Inside Hum - %,Inside Dew Point - °C,Inside Heat Index - °C,Barometer - in Hg,High Bar - in Hg,Low Bar - in Hg,Absolute Pressure - in Hg,Temp - °C,High Temp - °C,Low Temp - °C,Hum - %,High Hum - %,Low Hum - %,Dew Point - °C,High Dew Point - °C,Low Dew Point - °C,Wet Bulb - °C,High Wet Bulb - °C,Low Wet Bulb - °C,Avg Wind Speed - km/h,Prevailing Wind Direction,High Wind Speed - km/h,High Wind Direction,Wind Chill - °C,Low Wind Chill - °C,Heat Index - °C,High Heat Index - °C,THW Index - °C,High THW Index - °C,Low THW Index - °C,Wind Run - km,THSW Index - °C,High THSW Index - °C,Low THSW Index - °C,Rain - in,High Rain Rate - in/h,Solar Rad - W/m^2,High Solar Rad - W/m^2,ET - in,UV Index,High UV Index,UV Dose - MEDs,Heating Degree Days,Cooling Degree Days
9/29/23 8:50 PM,32,32,32,68,68,67,26,40,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 8:55 PM,32,32,32,67,68,67,25,40,29.65,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:00 PM,32,32,32,67,67,67,26,41,29.65,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:05 PM,32,32,32,67,68,67,25,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:10 PM,32,32,32,67,68,67,26,41,29.66,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:15 PM,32,32,32,67,67,67,26,41,29.66,29.66,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:20 PM,32,32,32,68,68,67,26,41,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:25 PM,32,32,32,68,68,67,25,40,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:30 PM,32,32,32,67,68,67,25,40,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:35 PM,32,32,32,67,67,67,25,40,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:40 PM,32,32,32,67,67,67,26,41,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:45 PM,32,32,32,68,68,67,26,40,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:50 PM,32,32,32,68,68,67,26,40,29.66,29.66,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 9:55 PM,32,32,32,68,68,67,25,40,29.66,29.66,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:00 PM,32,32,32,68,68,68,26,40,29.66,29.66,29.66,29.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:05 PM,32,32,32,67,68,67,26,41,29.66,29.66,29.66,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:10 PM,32,32,32,67,67,67,26,41,29.65,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:15 PM,32,32,32,67,67,67,25,40,29.65,29.66,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:20 PM,32,32,32,67,67,67,25,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:25 PM,32,32,32,68,68,67,26,40,29.65,29.65,29.65,29.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:30 PM,32,32,32,68,68,67,25,40,29.65,29.65,29.65,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:35 PM,32,32,32,67,68,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:40 PM,32,32,32,68,68,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:45 PM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:50 PM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 10:55 PM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:00 PM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:05 PM,32,32,32,68,68,67,25,40,29.64,29.64,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:10 PM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:15 PM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:20 PM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:25 PM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:30 PM,32,32,32,67,67,67,25,40,29.65,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:35 PM,32,32,32,67,68,67,25,40,29.65,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:40 PM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:45 PM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:50 PM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/29/23 11:55 PM,32,32,32,67,68,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:00 AM,32,32,32,67,68,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:05 AM,32,32,32,67,68,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:10 AM,32,32,32,67,67,67,25,40,29.65,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:15 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:20 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:25 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:30 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:35 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:40 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:45 AM,32,32,32,67,67,67,25,40,29.64,29.65,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:50 AM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 12:55 AM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:00 AM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:05 AM,32,32,32,67,67,67,25,40,29.64,29.64,29.64,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:10 AM,32,32,32,66,67,66,25,40,29.63,29.63,29.63,29.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:15 AM,32,32,32,67,67,66,25,40,29.63,29.63,29.63,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:20 AM,32,32,32,67,67,66,25,40,29.62,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:25 AM,32,32,32,67,67,67,25,40,29.62,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:30 AM,32,32,32,67,67,67,25,40,29.63,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:35 AM,32,32,32,67,67,67,25,40,29.63,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:40 AM,32,32,32,66,67,66,25,40,29.63,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:45 AM,32,32,32,67,67,67,25,40,29.63,29.63,29.63,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:50 AM,32,32,32,67,67,67,25,40,29.63,29.63,29.63,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 1:55 AM,32,32,32,67,67,67,25,40,29.63,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:00 AM,32,32,32,67,67,67,25,40,29.62,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:05 AM,32,32,32,66,67,66,25,40,29.62,29.63,29.62,29.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:10 AM,32,32,32,66,67,66,25,40,29.62,29.62,29.62,29.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:15 AM,32,32,32,67,67,66,25,40,29.62,29.62,29.62,29.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:20 AM,32,32,32,67,67,66,25,40,29.61,29.62,29.61,29.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:25 AM,32,32,32,67,67,67,25,40,29.61,29.61,29.61,29.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:30 AM,32,32,32,67,67,67,25,40,29.61,29.61,29.61,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:35 AM,32,32,32,67,67,67,25,40,29.61,29.61,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:40 AM,32,32,32,67,67,67,25,40,29.6,29.61,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:45 AM,32,32,32,67,67,67,25,40,29.6,29.61,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:50 AM,32,32,32,67,67,67,25,40,29.6,29.6,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 2:55 AM,32,32,32,67,67,67,25,40,29.6,29.6,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:00 AM,32,32,32,67,67,67,25,40,29.6,29.6,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:05 AM,32,32,32,67,67,67,25,40,29.6,29.6,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:10 AM,32,32,32,67,67,67,25,40,29.6,29.6,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:15 AM,32,32,32,67,67,67,25,40,29.6,29.6,29.6,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:20 AM,32,32,32,67,67,66,25,40,29.6,29.6,29.6,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:25 AM,32,32,32,67,67,67,25,40,29.59,29.6,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:30 AM,32,32,32,67,67,67,25,40,29.59,29.6,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:35 AM,32,32,32,67,67,67,25,40,29.59,29.6,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:40 AM,32,32,32,67,67,67,25,40,29.59,29.59,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:45 AM,32,32,32,67,67,67,25,40,29.59,29.59,29.59,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:50 AM,32,32,32,67,67,67,25,39,29.59,29.59,29.59,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 3:55 AM,32,32,32,67,67,67,25,39,29.59,29.59,29.59,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:00 AM,32,32,32,67,67,67,25,40,29.58,29.59,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:05 AM,32,32,32,67,67,67,25,39,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:10 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:15 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:20 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:25 AM,32,32,32,67,67,67,25,39,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:30 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:35 AM,32,32,32,67,68,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:40 AM,32,32,32,67,68,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:45 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:50 AM,32,32,32,67,68,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 4:55 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:00 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:05 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:10 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:15 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:20 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:25 AM,32,32,32,67,67,67,25,40,29.58,29.58,29.58,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:30 AM,32,32,32,67,67,67,25,40,29.59,29.59,29.58,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:35 AM,32,32,32,67,67,67,25,39,29.59,29.59,29.59,29.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:40 AM,32,32,32,67,67,67,25,39,29.59,29.59,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:45 AM,32,32,32,68,68,67,25,39,29.59,29.59,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:50 AM,32,32,32,67,68,67,25,39,29.59,29.59,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 5:55 AM,32,32,32,67,68,67,25,39,29.6,29.6,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 6:00 AM,32,32,32,67,68,67,25,40,29.6,29.6,29.59,29.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 6:05 AM,32,32,32,68,68,67,25,39,29.6,29.61,29.6,29.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
9/30/23 6:10 AM,32,32,32,68,68,68,25,39,29.61,29.61,29.6,29.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--
